ID,9602570,9613754,9740616,9604056,9605744,9782742,9604791,9783013,9740973,9740635,9001106,9603075,9782936,9602064,9602501,9001108,9001069,9611062,9001070,9782929,9783018,9604738,9783012,9603782,9616258,9782910,9603832,9608705,9610971,9782635,9603958,9606422,9782756,9605619,9604395,9782904,9782846,9783021,9604062,9782739,9782917,9609706,9608974,9603750,9608296,9614946,9603209,9603919,9616191,9616186,9615963,9615962
203034,18245.8333431,20196.6929921,26879.9695879,28536.8652664,29015.1655412,37283.4774863,37532.1043678,45152.8664247,45249.6981468,47753.598875,51139.070214,52973.9043641,57411.0370302,60367.8376688,66825.8842933,68652.5059434,69315.8756293,77188.9670541,78325.8731845,78704.2235791,82951.8572005,83952.1046657,91789.6040919,96895.3949803,100372.170759,101000.556133,101469.022965,103452.776919,113307.939904,115715.422832,117597.627209,118955.487124,121791.479572,134032.673399,134139.639349,136355.806107,136935.97015,139018.985998,140380.000303,142848.324013,146657.258401,148845.822756,149920.996113,150051.261566,150149.281694,161096.563607,166468.605162,171759.653884,173987.400379,181625.529999,193229.456031,199664.023183
203042,20861.1976124,23939.2342637,30820.6721504,31937.3543957,32271.6664948,40791.1373934,41246.4124373,48822.6736577,48234.9575874,50530.5587173,55046.5646549,53063.3680008,61297.7175643,63950.9598096,70366.1033647,72578.6868744,73223.6230419,80705.6989497,82231.775798,82448.8184068,86957.8807075,87186.8222491,95742.7031129,100429.796601,104018.990504,104791.417517,105030.062209,107263.005775,116233.272166,119645.956878,121227.983965,122569.651943,125797.684753,137680.378026,137787.826657,140349.736204,140865.341921,142926.847991,144059.40485,146707.140001,150618.151126,152289.537284,153268.496275,153744.301852,153665.831795,164891.855631,170280.396206,175648.887844,177827.771809,185484.604915,197110.065401,203565.445582
203026,10627.4439563,15120.2015769,25890.3658648,22061.1269144,22218.8290925,38560.6087153,31960.3009399,45533.8479922,48074.0140764,51073.4027723,49893.2074238,46211.5961894,56273.0255016,54233.9149003,60559.720842,64074.4503042,64589.614033,70847.6739008,73556.6631848,78349.3043755,79876.2846886,77035.2693061,87390.1151493,90581.0302298,94373.357926,100275.263881,95220.8758558,98078.4383906,105985.383674,111064.923659,111535.325204,112844.357736,118367.703861,128014.450663,128122.8623,132455.791672,132251.986735,134168.919724,134460.291627,137687.118349,142260.935221,142298.442928,143182.358004,144172.960728,143766.965008,155609.248923,161053.91231,166762.093459,168709.477616,176444.18752,188168.252848,194733.696548
201699,11497.9206233,1707.67106765,13866.8133214,11121.3336413,12498.1092251,28531.9377776,18254.2155269,33711.9858944,39987.2239984,43730.2798962,36105.3183839,50611.4439611,42471.9256655,41303.6376051,47848.9791993,49423.1089449,50022.7412878,58240.8382267,59024.3614824,64997.4273918,64985.1246193,65831.4109197,72674.2162768,77865.6173956,81114.2121329,86468.952651,82374.4078992,84042.1100992,96120.3274637,96483.2168579,98358.3221171,99743.5601566,103452.41673,114759.564836,114865.765197,117599.950778,117695.61708,119713.731063,121060.675737,123461.56835,127565.194934,129976.312148,131295.76637,130713.582491,131113.109338,141686.511559,147058.230957,152413.690311,154586.559188,162239.051032,173869.15411,180341.21009
201970,1709.94916092,10957.9137773,25452.0804304,14459.583783,14132.50211,39767.3978479,25161.5223202,45432.2113819,50644.4751139,54118.4802241,47763.3253703,40530.3273505,54102.340541,46396.9523127,52551.3107798,57823.9185107,58170.2676862,62725.3159964,67014.1823585,76710.9735874,75138.7908605,68412.5719978,81152.8965338,82432.2344273,86501.7058627,98010.3127748,87121.6361931,90794.5846075,97096.5182647,104466.63349,103573.416357,104837.147163,113024.879628,120069.288651,120178.846147,126567.367354,125565.041124,127313.178836,126594.847189,130521.763107,135841.829491,133900.346149,134640.065502,136333.824293,135498.910207,148112.342797,153618.363374,159713.506988,161393.354598,169210.927983,181037.29343,187721.019306
201772,667.290922306,10058.9514425,25037.0831082,12293.9242996,11859.8992845,39595.3280593,23099.1693804,44880.2017186,50759.2741764,54343.6457004,46686.464641,40008.3937015,52988.2345121,44108.8738796,50242.0116747,55786.2959477,56100.3218642,60404.0261633,64913.3051253,75665.1160976,73386.2372196,66079.9055559,79096.9873464,80107.1685367,84199.7250874,96784.1658367,84799.7360956,88563.6934122,94818.0058358,102337.661865,101261.418623,102521.24292,111120.605403,117757.753355,117867.404413,124555.416379,123416.448211,125137.830596,124290.15948,128300.451055,133734.974513,131563.716898,132304.620012,134031.113728,133165.786533,145846.078596,151359.189188,157505.491733,159148.745565,166976.654844,178816.054072,185515.867893
201756,19150.4180606,12967.6095857,19740.2052066,6481.66139894,7869.95819008,33139.6890799,4638.45831721,34884.8876715,45461.5519866,49661.5919636,32686.28009,49450.000753,38452.343569,27299.5957459,33821.1301721,37289.9081993,37633.2520251,44210.9353547,46497.2573687,61005.878239,55328.4844115,51931.6182238,60614.2614543,63862.3872324,67261.5694771,80883.9894584,68398.35558,70710.2200312,82542.6677133,83979.637103,84485.1959297,85845.2065464,92691.4624167,100922.996013,101030.110881,106053.061897,105111.913964,106931.720908,107288.747018,110338.170788,115322.7157,115943.792427,117255.078957,116973.524469,117119.242013,128252.601847,133688.648576,139449.216925,141342.425532,149086.41148,160832.83337,167436.816084
201749,20054.055895,13146.0542876,18650.3882404,7693.59505535,9228.0983737,31806.1833905,4194.14875271,33401.3830124,44128.8892177,48344.6778765,31159.440173,50974.9810567,36940.2903469,27264.1773693,33833.4986346,36478.4174512,36880.1430294,44223.8906246,45792.0686891,59511.4108374,54175.6017858,52259.1256974,59821.8481937,63815.3665557,67063.5735375,79457.8582377,68313.1062456,70259.0774481,83036.0701859,83298.0557679,84303.5936627,85683.4843155,91706.0509863,100716.196049,100822.699238,105193.001976,104456.574861,106325.661081,107041.755197,109828.415647,114594.871032,115953.634353,117353.953493,116709.103821,117055.519891,127851.051796,133263.881445,138897.906832,140875.452789,148591.229228,160304.299909,166872.413081
201723,26134.0319345,22636.2529661,29467.4505567,13773.9029054,13657.015536,41759.7438208,8099.89310777,41966.0559227,53995.1783895,58279.0173246,37294.6542266,47328.4162301,42196.1791091,18648.256744,24802.957176,32741.9606438,32647.4712082,35054.9293568,40921.9092351,63752.9615824,53196.9322685,41915.3263626,55390.7674471,54787.7295303,58734.5338195,81927.9781487,59437.8198216,63325.324023,72297.7766164,77813.5309162,75824.6079392,77104.9757358,88636.0008275,92317.8286421,92427.0893771,100966.930413,98687.0325882,100212.945252,98829.3986827,103083.594837,109308.960552,106580.617919,107648.879263,108566.758181,107980.240977,120424.604115,125960.5255,132348.820592,133806.140027,141679.143261,153580.149895,160364.836041
201715,27352.3971102,19687.2017271,20405.4425534,14921.1657546,16260.5040452,30994.401613,4644.22921097,30611.2720739,43064.2396128,47373.1237724,26175.9778779,56675.348436,31437.051596,22518.1814596,29111.6149636,29363.4680017,29858.6981144,39351.5635182,38832.7722437,53594.71605,46888.7370685,48582.4845661,52702.8412638,58587.8037833,61323.3279769,72900.8753026,62935.7143442,63799.0999475,79912.834362,76335.9370799,78569.3206549,80008.4275626,84400.1955142,94877.5362229,94982.0606051,97976.8404593,97529.3737565,99488.8641514,101076.902794,103188.991854,107544.881223,110794.993286,112510.817551,110684.633564,111646.554136,121454.371175,126807.64753,132156.939758,134316.771082,141966.421892,153604.314223,160097.504786
201780,13454.4663558,10597.4444022,22278.8619579,1064.23026947,1418.8535769,36709.9487457,10709.8188903,39628.6351975,48898.5095288,52960.3631863,38544.4285898,43755.320205,44481.5575156,31482.3894044,37751.5289143,43258.3996736,43493.0064354,48028.0972839,52233.896276,67140.7734946,61744.464033,54564.4199803,66499.1515396,67761.3992793,71625.7364918,87251.4176691,72404.8648197,75786.5892095,84343.1467038,89603.0610684,88754.5464344,90049.3593252,98894.1652296,105242.226741,105351.088827,112034.900518,110657.413204,112357.752916,111723.38443,115517.216274,121027.798908,119529.205029,120523.673486,121450.398696,120954.056794,133122.459166,138620.133147,144718.062427,146386.07881,154202.630232,166032.925635,172728.1311
201681,102656.085238,98298.7575834,98429.2869589,90271.2953692,90240.7532098,102693.047557,80998.5858665,96487.2871768,111126.929286,114840.855206,85352.7175787,107164.517244,83738.5657236,58118.8117006,51784.9534836,54631.1530883,53261.1024952,41610.5892364,45622.3839266,87330.0364356,58608.8516482,39299.6616617,40155.5989111,22067.3415458,18226.9388164,86196.4206058,17279.9761217,21230.9521096,35926.9702727,30197.631676,1671.26274582,589.477109,52573.9761261,15856.0996992,15968.4800263,50671.9558221,37463.6752718,35967.2863259,22633.0826848,33782.0818256,48744.8801129,32518.5798199,36101.2691611,32368.1342812,32386.8965907,46048.9781182,51839.6472493,61163.4491666,60294.3409732,68505.1490785,80763.5128145,88195.6892173
201806,89296.0348268,85021.0399962,85579.425476,76929.1906106,76885.5543507,90533.664847,67745.5974776,84743.9943367,99492.6480126,103336.525463,73775.1179321,94839.7073011,72726.2887501,44798.9751536,38434.5626615,42694.9918684,41214.3055928,28251.2558224,34383.6100285,78807.0753368,50175.9158582,26952.5874202,32316.5065641,8880.84837218,5841.21850334,80746.703745,4097.36807329,15461.9172183,33256.3358228,31436.1179539,12717.810682,13889.2331743,53380.4191151,29174.4357902,29285.6472545,55611.5154771,45163.4981987,44714.8281797,35855.1979232,44386.3579254,56874.6218599,44696.4273359,47277.196329,45615.4375078,45247.5699556,58730.9059017,64476.3902962,72971.8205353,72795.4202941,80954.3289577,93173.9580111,100467.756912
201889,81368.0840482,77418.7488035,78712.1078976,69133.8137298,69016.8671388,84507.4297702,60229.7279399,79200.0307165,93993.1852945,97953.3336618,68478.8230816,86676.6286379,68020.8814628,37153.2569242,30664.5135758,37391.7056926,35801.3443657,20334.3851132,30214.7614417,76270.2769998,48237.3359067,18943.5385954,31710.3528631,613.373033216,6889.07633859,80511.9378814,4197.35860724,18835.628504,32030.8902219,36596.5900798,20937.1106272,22005.3079951,57479.8367252,37309.9318356,37422.2258606,61600.3645258,52344.806714,52221.450841,44051.7740246,52368.5940142,64060.7627931,51639.3468332,53561.6836352,53803.8237741,52667.7733878,67003.9296898,72747.241299,81130.9111017,81055.7224204,89207.6340156,101419.957517,108692.770741
201996,35322.8110142,28090.5401105,27345.7158773,22517.5169258,23518.1839558,35446.357689,11600.1180025,32994.5576616,46826.7195797,51119.4770018,25766.3536474,61117.5786616,29735.4512287,15921.028103,22217.7664056,21125.9329644,21526.9090775,32074.8450693,30466.3915895,50410.1728657,39922.2656793,42301.0747986,44464.7597133,50861.4185122,53248.1845239,68151.4441682,55086.9405953,55410.7913817,73860.9468812,67978.100795,70467.2377846,71937.3004675,76626.8020377,86704.9588213,86808.4347971,89880.7015086,89157.9315548,91089.9111417,92841.6673369,94773.0611373,99242.5970056,102999.61996,104926.760725,102419.798763,103694.66967,113068.613503,118409.907153,123744.315589,125905.087031,133550.556915,145189.085121,151689.342721
201566,55405.6324,50513.8574087,51508.838254,42731.8010384,42885.9396131,58260.1221929,33202.0611059,53924.8989541,68592.3410643,72733.8827921,44035.7614015,68832.079405,45139.4145629,10671.2493505,5856.81478028,16159.0350347,14610.2746042,8532.3336253,17151.1169584,59310.6711911,36713.1483833,20776.0196234,30249.0267312,26717.7554854,29682.5636063,70562.9013938,31045.6257467,34249.2348907,51632.8156177,49905.4856316,46911.7816421,48288.8599907,64166.5008339,63344.1382028,63451.3104969,74309.3908476,70229.6058414,71460.0693152,69732.878335,73943.369355,81242.1108843,78910.6506214,80757.1862658,79437.1052924,79776.6034205,91122.8782592,96662.2853882,103245.470532,104535.261356,112439.192814,124388.039271,131248.80662
201574,47308.6213764,42017.0974826,43032.2965447,34494.875428,34788.261522,50438.4653648,24683.950236,46732.9504351,61199.4847467,65412.715215,37527.3592134,64106.6684607,39541.5849557,4284.61049726,7200.83693597,15074.7162833,14142.4028237,16404.573104,20643.0198169,56205.4477116,37251.8276257,27331.282639,34999.2808398,35302.0711716,38194.4577918,69926.5925747,39647.06421,41941.9133303,58823.2562127,56568.928359,55441.7460535,56840.2336041,68877.4823837,71840.1039891,71946.4641831,80235.8813255,77326.4481457,78804.0480394,78170.6897586,81697.3633578,88059.3740585,87504.6651736,89295.7383901,87849.1589279,88375.1297462,99253.8639545,104740.103346,110946.121673,112507.55554,120340.913019,132206.254696,138962.428477
201558,37925.2689142,32548.6842654,34597.0432173,25052.7878318,25433.8832061,43607.1776899,15232.6417117,41220.385959,55069.0715356,59364.5088322,33559.3593418,57951.6637587,36969.7787672,8194.92970358,14785.9231551,20657.6246754,20398.0995984,25066.0882885,28498.162182,56416.0828204,41990.1891515,34448.9312664,42977.8090283,44479.7951702,47643.4686466,72626.3284883,48928.0359874,51312.5967335,65935.3355153,65423.7886068,64879.854285,66258.2995342,76376.9962914,81301.0484915,81407.837662,88538.5676053,86358.9214303,87963.6807796,87653.6543907,91042.4342891,96912.20617,96674.2896987,98263.6542235,97337.8536138,97677.7019615,108719.816666,114191.369738,120252.796066,121924.010041,129729.66172,141558.112142,148265.553873
201525,118875.737009,114298.733855,113804.618141,106416.686172,106431.580165,117206.969901,96970.7751237,110550.437105,124984.068463,128527.264323,99308.9288749,123004.778646,97098.1174288,74234.8804306,67976.1691436,69281.8889185,68034.64615,57873.925686,59827.0448904,97974.033257,69863.735556,55365.7014251,51781.7303146,38387.6121313,34112.9611696,93507.6009507,33596.305839,33694.0649967,46021.7442677,34559.3864849,16955.4249447,15769.817241,54353.5457148,466.307974909,352.700574413,47294.9196811,31529.6757861,28486.7706872,6458.4840436,23098.0214664,40827.0709235,21338.0327587,27135.7427732,16079.7407375,18899.1338187,30518.6815822,36308.6048997,46781.8451994,44881.5514928,53100.8236484,65340.1458292,72914.7247709
201624,51207.9291022,47111.8164958,49655.2337687,38817.9320369,38769.4641214,57738.9629147,30035.072768,54219.2237678,68639.4644113,72866.0155684,45025.1315427,63110.0906746,46895.0632095,6960.62561063,348.415564163,20111.4459528,18761.327411,10057.0654585,22655.758006,62718.2888945,41611.8618446,19897.4394577,35990.0710195,29743.4352012,33681.3933799,75148.4848374,34347.9217613,39353.7984399,51448.1350003,55432.3406784,50716.070451,51990.731639,69917.8487738,67211.5942474,67321.1240552,79973.2593023,75562.0710118,76667.4182834,73750.8734694,78871.9872554,86674.813477,81792.517339,83217.4129688,83497.9805988,82997.0070513,95642.3591174,101241.183675,108180.628055,109224.071685,117192.026075,129209.364015,136153.784895
201434,85886.4678919,80858.2852196,80274.0866284,73232.6864166,73375.1185047,84346.3411072,63522.7037119,78201.3045243,92877.0974391,96634.5791646,67105.6885482,94721.8728807,65713.187918,41112.9563476,35166.607555,36287.985632,34913.1876966,25733.0538483,27419.4386194,71060.2180312,42383.3117106,28061.4812254,24473.8319448,10465.4347255,3319.80839899,72980.4912939,8321.65818994,8779.06240454,40357.5584917,26490.3976325,17136.8862256,18738.9446446,47457.2182991,33158.2302062,33261.1491863,51601.0580382,43103.9159829,43377.9339097,39341.840081,44477.1481143,54756.2603166,50791.9685006,53954.1786541,48996.5107971,50711.2927684,60754.8221861,66360.309416,73680.2233637,74391.0192598,82406.6104179,94489.8851476,101549.606258
201392,89487.1094203,83679.5119046,81648.7279105,76634.4210172,76970.2844305,84313.8921516,66447.8795581,77563.8350684,91996.9829186,95560.2449716,66318.8256893,100962.336822,64180.500499,45032.8655491,39671.5031295,36643.7623702,35521.6134147,31259.2839008,26987.8475294,66997.8768442,38270.8579948,35487.1157427,19817.8478492,18500.4257936,11394.1142404,66895.602639,16195.8703174,944.967170472,47813.3898771,18573.5087481,18758.9767157,20522.7165129,39392.2409531,32605.7747339,32693.5320598,43861.7044359,36523.9728046,37317.4354145,37938.3357534,39554.5424838,47987.8767157,52310.8993629,56341.2444391,47165.7371904,51342.0819414,57282.4934221,62673.8769654,68849.022353,70343.3736233,78157.9968918,90038.7327042,96856.7857364
201376,89233.5608199,82658.0140457,79219.2580198,76283.3677874,76820.9137268,80573.1077735,65723.9812741,73351.6073722,87478.7395517,90862.3369735,62090.3114778,103785.91419,59345.3378781,45782.1638596,41214.3928496,34159.9106548,33334.2725118,34246.8363365,24347.4837177,60254.153212,31788.0118593,40666.9299625,13638.7005768,25209.795446,18587.726636,59135.3862955,23639.9950396,6979.80258641,55557.975181,14409.0019509,25760.3108848,27503.0937515,32698.895953,37825.9960059,37900.1795463,39418.3135763,34929.0027106,36577.9342397,42351.7811097,40357.7443832,45735.1401418,58454.6173138,62928.878998,50989.3780022,56947.8779582,59342.0516678,64421.1695877,69179.1729033,71591.9110179,79095.182217,90641.6747494,97123.2522433
201350,101412.065669,95460.8932751,92905.6563863,88540.3286644,88901.2110723,94744.6359979,78279.9816901,87598.1520636,101745.908445,105125.455857,76333.5123443,112389.18097,73607.2220966,56997.8470622,51600.3725927,47761.4959617,46774.2632663,42927.5639792,37950.465806,73545.2849408,45558.7635753,45742.5193939,27819.8959472,27586.4289033,20463.9150411,69896.3847192,23793.6962957,12181.1152414,51835.1990419,12618.9224446,16001.7700311,17410.5726287,35073.3116564,24138.655644,24200.7029553,35208.3278823,25339.6324051,25664.0230839,28183.4779228,27591.118447,37020.3662062,45369.1477098,50427.3575031,36722.1411828,43328.5781433,45643.822187,50928.4425911,56884.152367,58472.3360666,66237.7922383,78086.7971317,84891.8624945
201335,94136.8328632,89495.0022022,89342.3471877,81628.6925149,81670.267152,93555.5869009,72170.0585987,87392.7919157,102054.047089,105792.62555,76279.9128334,100574.452504,74781.0173916,49443.7649908,43238.0781563,45497.7780142,44120.9219847,33275.9230219,36563.7781901,79215.153486,50448.0870541,32735.5784403,32104.8119848,14495.1218019,9305.96906696,79514.0953368,9833.73330395,13580.2868733,36861.3856775,27110.4333379,8006.4091872,9550.26343332,49459.9612049,24356.2265764,24463.4129925,50533.3100236,39531.0104552,38967.3608804,30815.1845536,38575.7945951,51222.0804169,41594.8330233,44895.049004,40561.1767804,41525.2410363,53227.0940293,58944.6054332,67229.6099602,67204.969786,75340.1020254,87540.0692437,94794.6609995
201178,158224.576913,152402.324499,149383.219832,145400.538895,145699.808558,149879.881078,135212.352627,142100.236763,155444.813296,158373.599045,131006.379449,165594.266379,127303.291968,113581.182392,107831.73576,104336.012496,103466.840441,98366.2099563,94512.6316462,121311.200119,97268.1812844,97685.7512309,82416.2340934,79865.4124928,74263.6532976,109238.001413,75093.8429333,69086.6335397,87370.6602842,58563.7113388,58572.379298,57845.2426448,65268.9465341,43390.6729624,43278.494299,49327.5364567,38777.0480442,35409.2221708,36543.8216053,29880.3178392,34827.5566089,45465.1990161,51474.639272,27893.2879356,39897.4985642,12430.6024994,6635.02238477,9472.91943256,2041.36538735,10165.0173384,22397.613407,29992.8599702
